1453095969326,0.016830444,-0.51542664,0.60284424
1453095969344,0.9312439,-58.858704,6.8101044
1453095969363,0.88394165,-58.71428,6.814209
1453095969384,-9.54216,-2.8877716,6.5668945
1453095969403,-9.140991,-2.825241,6.7079315
1453095969426,-8.713379,-2.7877045,6.9874573
1453095969443,-8.574814,-2.7453918,7.2200317
1453095969466,-8.699188,-2.5617218,7.1350555
1453095969483,-8.846832,-2.1364288,6.67099
1453095969510,-8.851547,-1.7844086,6.153824
1453095969525,-8.896469,-1.6454163,5.9911804
1453095969544,-9.166214,-1.440918,6.203537
1453095969565,-9.4253235,-1.3190308,6.528305
1453095969584,-9.456131,-1.465683,6.7549133
1453095969603,-9.374878,-1.9064331,6.894638
1453095969624,-9.38208,-1.9333649,6.801773
1453095969643,-9.686523,-1.265091,6.7096405
1453095969666,-10.01178,-0.916275,6.8242188
1453095969685,-9.911713,-1.179657,6.7534943
1453095969706,-9.645294,-1.7869263,6.6666565
1453095969723,-9.548004,-2.2451172,6.7857056
1453095969744,-9.821854,-1.6426697,6.762558
1453095969763,-10.273819,-0.006515503,6.6307526
1453095969788,-10.278671,0.7967987,6.647415
1453095969809,-9.572144,0.8027954,7.3045807
1453095969827,-9.566071,0.33006287,7.573166
1453095969850,-10.228577,-0.49380493,8.007629
1453095969868,-10.431274,-0.37641907,7.978714
1453095969886,-10.51123,0.124053955,7.512024
1453095969910,-10.362244,0.33280945,7.2260437
1453095969930,-9.995834,0.045715332,6.990326
1453095969944,-9.9973755,-0.16040039,7.0799255
1453095969963,-10.310089,-0.34532166,7.6769257
1453095969985,-10.78653,-0.101623535,8.329941
1453095970007,-10.821854,-0.26634216,8.981934
1453095970029,-10.080475,-1.1390228,9.052689
1453095970045,-9.226807,-2.225174,8.174484
1453095970068,-8.718567,-2.9999847,7.046509
1453095970090,-8.4700775,-3.2450867,6.268921
1453095970111,-8.546463,-2.7830505,5.959839
1453095970128,-8.798965,-2.021286,5.8920593
1453095970149,-9.008636,-1.5233765,5.8323975
1453095970164,-9.0633545,-1.4276123,5.925598
1453095970188,-8.710953,-1.4566345,5.953903
1453095970207,-7.8006134,-1.3801117,6.1960907
1453095970229,-6.729233,-1.3032684,6.910965
1453095970248,-6.2607727,-1.1891022,7.540329
1453095970267,-6.513794,-0.66542053,7.4763184
1453095970288,-6.9744873,0.27198792,6.3916016
1453095970310,-7.3474274,1.0014343,5.300934
1453095970330,-7.699066,1.3657227,5.155197
1453095970345,-7.9867554,1.6132813,5.500763
1453095970363,-8.218384,1.6686554,5.7887573
1453095970385,-8.422256,1.4972076,5.85878
1453095970405,-8.50885,1.2319489,5.860565
1453095970427,-8.499298,0.9369812,5.9690704
1453095970444,-8.496246,0.74305725,6.2061768
1453095970467,-8.572815,1.0574493,6.3902435
1453095970490,-8.675705,1.5187225,6.3942566
1453095970506,-8.766785,1.5549927,6.381958
1453095970529,-8.868835,1.5973206,6.441574
1453095970545,-0.055389404,0.10636902,-0.57603455
1453095970564,0.028900146,0.23646545,-0.55137634
1453095970587,0.19825745,0.114990234,-0.42108154
1453095970611,0.37295532,0.048202515,-0.17552185
1453095970629,0.44448853,0.15585327,0.07978821
1453095970651,0.40907288,0.20805359,0.22875977
1453095970671,0.37295532,0.09284973,0.3093567
1453095970689,0.35488892,-0.0022583008,0.3939972
1453095970709,0.38163757,-0.08206177,0.5740509
1453095970728,0.47790527,-0.3033905,0.78292847
1453095970747,0.47561646,-0.5585022,0.7965393
1453095970767,0.12704468,-0.7836609,0.7866821
1453095970790,-0.4558258,-1.1608276,1.3083038
1453095970808,-0.4901123,-1.8997345,2.6167145
1453095970827,0.6028595,-2.7813568,3.543518
1453095970846,2.011032,-3.0655212,2.8371887
1453095970869,2.4983978,-2.9467316,0.9728546
1453095970886,1.8642578,-2.9186707,-0.8738251
1453095970912,0.6696167,-2.4362488,-2.1732178
1453095970927,-0.5882263,-1.5499268,-3.0463257
1453095970950,-1.1505432,-1.3814087,-3.2784882
1453095970967,-1.9414978,-1.9981995,-2.876999
1453095970989,-2.0671844,-2.1645813,-2.4438019
1453095971006,-1.6006622,-2.023117,-0.6676483
1453095971028,-1.2041473,-2.2639465,-0.019348145
1453095971044,0.3578949,-3.8992615,1.0668335
1453095971066,0.59880066,-4.081711,1.0370178
1453095971088,-0.10670471,-3.0305634,0.35118103
1453095971107,-0.4765625,-2.5833435,-0.028030396
1453095971124,-1.0663757,-1.8951416,-0.84233093
1453095971146,-1.2965393,-1.3015442,-1.3691406
1453095971165,-1.2562408,-0.8940582,-1.3787994
1453095971186,-1.1054688,-0.799057,-0.9288788
1453095971211,-0.8937073,-0.9342499,-0.37399292
1453095971228,-0.65693665,-1.2767029,-0.082839966
1453095971250,-0.5513458,-1.5421906,-0.1217041
1453095971267,-0.53822327,-1.5011292,-0.2849121
1453095971287,-0.48968506,-1.3417969,-0.42382813
1453095971311,-0.4746704,-1.0346069,-0.5618744
1453095971329,-0.61346436,-0.84194946,-0.74902344
1453095971350,-0.8809204,-0.91252136,-0.89805603
1453095971365,-1.2106934,-0.8859558,-0.8887024
1453095971386,-1.4808655,-0.6121063,-0.84558105
