1453097426768,8.235046,-28.246063,34.393692
1453097426791,18.0401,-58.20253,4.9755554
1453097426804,10.061737,-3.2557068,4.4451447
1453097426825,10.056015,-3.298294,4.347931
1453097426846,10.097244,-3.5867615,4.5224457
1453097426868,10.094452,-3.6692505,4.69281
1453097426885,10.081955,-3.5965576,4.7279816
1453097426905,10.064835,-3.3101807,4.6257477
1453097426928,10.0716095,-3.351532,4.5771027
1453097426946,10.112091,-3.661209,4.516342
1453097426964,-0.012573242,-0.03866577,-0.11166382
1453097426985,0.14816284,0.42341614,0.22836304
1453097427004,0.33955383,0.6780853,0.41419983
1453097427025,1.0642548,1.6704254,0.88272095
1453097427046,2.1962738,3.5488129,1.5949707
1453097427065,3.2973938,6.0842285,2.6322937
1453097427087,4.0233307,8.335144,3.7857666
1453097427105,4.3295135,9.320007,4.788803
1453097427125,3.970108,9.013733,5.3978424
1453097427147,2.8733215,8.030975,5.5407104
1453097427166,1.6209412,6.43367,5.0924835
1453097427191,1.0130463,2.8067932,4.6679535
1453097427208,1.812561,-4.1191406,5.1142883
1453097427230,4.0399017,-12.0447235,6.3553467
1453097427248,6.822403,-19.06012,6.8643494
1453097427265,8.081619,-26.793823,3.5240784
1453097427289,5.700943,-31.660782,-2.6932678
1453097427306,2.5430603,-26.776703,-7.402588
1453097427324,3.1616974,-14.600388,-9.363632
1453097427345,7.2428436,-2.1763,-9.207123
1453097427370,12.417587,5.5336914,-5.0161285
1453097427391,16.924957,10.142258,2.644287
1453097427408,18.535904,21.159317,6.4829865
1453097427429,13.762024,37.142883,3.7420502
1453097427447,4.347702,40.524826,0.25534058
1453097427469,0.5078583,25.888504,-1.4150696
1453097427491,4.972397,7.439926,-4.906662
1453097427509,10.116333,-8.168472,-7.4170227
1453097427528,11.521301,-27.989822,-3.213745
1453097427549,8.510544,-47.447083,4.670639
1453097427567,3.929779,-46.690918,5.6153717
1453097427590,2.3509216,-28.097351,-0.17468262
1453097427607,3.2564392,-10.426025,-1.5802307
1453097427631,6.1161804,-0.70932007,3.3921661
1453097427649,11.247833,8.021942,7.568451
1453097427670,15.947144,22.681091,4.6773834
1453097427685,13.459106,39.005936,-0.5908356
1453097427712,4.1862335,41.869827,-1.4636383
1453097427732,-0.89993286,28.758469,-0.865036
1453097427746,2.2460175,14.642853,-2.033432
1453097427768,8.049362,6.3532867,-3.7535095
1453097427786,12.11203,-1.7109222,-2.2655334
1453097427805,15.237366,-18.949783,5.14476
1453097427826,16.294846,-44.3145,11.604416
1453097427845,10.359985,-54.040863,8.614334
1453097427868,1.5435333,-38.347153,1.1181488
1453097427887,-2.1594543,-15.485031,-2.3277893
1453097427908,1.955658,0.25167847,0.81463623
1453097427925,11.96582,8.570496,4.855896
1453097427946,21.134766,20.971237,2.1126404
1453097427965,20.602371,41.72281,-3.1936798
1453097427990,7.5590363,50.924515,-3.6766968
1453097428006,-3.5555878,37.58499,-2.1412659
1453097428029,-1.1988068,18.714539,-3.0973053
1453097428049,3.3662262,11.805206,-4.2715454
1453097428066,14.285828,-3.681366,-3.1346436
1453097428088,15.733231,-11.828247,0.67666626
1453097428110,17.123444,-53.78807,11.534607
1453097428129,15.372025,-59.94371,10.132141
1453097428149,4.5427246,-32.886032,-0.2846527
1453097428171,1.579773,-19.894897,-2.1676025
1453097428190,2.9072723,3.4928741,1.7787628
1453097428206,6.1615295,7.1174927,4.426834
1453097428229,15.414261,13.481888,4.984314
1453097428245,21.925415,29.881454,-1.6830902
1453097428266,15.607956,50.952362,-5.661377
1453097428285,0.9533386,49.81111,-3.0597687
1453097428311,-3.9260712,28.751328,-1.2649689
1453097428329,3.1513977,10.080688,-3.2626495
1453097428348,12.304703,-0.88726807,-3.6410828
1453097428368,18.714722,-13.739517,3.3313446
1453097428387,21.857254,-38.61769,11.387222
1453097428405,16.615341,-58.836563,9.419113
1453097428427,5.0746155,-50.560562,1.2587738
1453097428448,-2.3202515,-25.938217,-3.2686615
1453097428471,-1.1586761,-6.60466,-1.8483429
1453097428489,8.814911,3.1733093,3.1815186
1453097428512,25.178192,10.419205,4.236038
1453097428532,33.189148,26.994324,1.5678558
1453097428547,23.255524,48.67337,1.7500763
1453097428566,9.284393,54.49652,2.5603333
1453097428587,4.6620483,37.59726,0.38320923
1453097428606,8.207535,13.74791,-5.439972
1453097428627,13.36525,-3.3918,-10.652267
1453097428646,16.64119,-20.76062,-5.0242157
1453097428667,16.141876,-48.606277,7.1362
1453097428692,11.811325,-66.95183,8.576126
1453097428707,5.6291046,-54.18065,0.47853088
1453097428731,2.0359344,-26.292679,-4.368881
1453097428752,5.9155426,-5.6097107,-1.2558289
1453097428766,17.76207,4.360016,4.4615784
1453097428787,30.378372,15.319717,5.7079773
1453097428806,32.905304,38.66667,4.9788666
